t_stat,p_value,CI_1,CI_5,CI_10,i,j,i_sybl,j_sybl,i_sect,j_sect
-4.422303751467093,0.0016385146784496294,-3.897850247842016,-3.3369165849187805,-3.044995958309874,10,350,ADM,PNR,Consumer Staples,Industrials
-4.422187430413168,0.0016392218265593795,-3.8998894807164266,-3.338053299857698,-3.045784819346823,56,433,BAC,V,Financials,Information Technology
-4.421792045470296,0.0016416276035781847,-3.897850247842016,-3.3369165849187805,-3.044995958309874,244,350,K,PNR,Consumer Staples,Industrials
-4.42118931907093,0.0016453012959653588,-3.897850247842016,-3.3369165849187805,-3.044995958309874,72,229,CAG,IP,Consumer Staples,Materials
-4.421114741799413,0.0016457563846385005,-3.8981112955981434,-3.337062144711112,-3.0450969821365352,154,326,ESS,O,Real Estate,Real Estate
-4.420557047997104,0.001649163279136983,-3.8993520104355714,-3.3377537812697278,-3.0455769720073045,221,288,ICE,MMC,Financials,Financials
-4.420426131808895,0.0016499639823097795,-3.897850247842016,-3.3369165849187805,-3.044995958309874,277,410,MCD,TJX,Consumer Discretionary,Consumer Discretionary
-4.420107891120006,0.0016519118975696784,-3.898069761551481,-3.3370389862969376,-3.0450809095019022,287,338,MLM,PEP,Materials,Consumer Staples
-4.4198242709323,0.0016536497058931639,-3.897850247842016,-3.3369165849187805,-3.044995958309874,290,343,MNST,PH,Consumer Staples,Industrials
-4.4194664351908965,0.0016558446750611542,-3.898015146616984,-3.3370085337665056,-3.045059774443549,263,278,LMT,MCHP,Industrials,Information Technology
-4.418938405418058,0.0016590885635074033,-3.898698617051535,-3.337389584959653,-3.0453242293061766,7,378,ACN,SBAC,Information Technology,Real Estate
-4.418790733403825,0.0016599968254446418,-3.897850247842016,-3.3369165849187805,-3.044995958309874,135,349,DUK,PNC,Utilities,Financials
-4.417652449008915,0.0016670134101069655,-3.897850247842016,-3.3369165849187805,-3.044995958309874,72,312,CAG,NI,Consumer Staples,Utilities
-4.417247182551278,0.001669518190520142,-3.8985380890499317,-3.33730009502917,-3.04526212344888,345,365,PKG,RE,Materials,Financials
-4.4172363979911395,0.0016695848930748248,-3.897850247842016,-3.3369165849187805,-3.044995958309874,238,434,JBHT,VAR,Industrials,Health Care
-4.417181477964011,0.0016699246121221394,-3.8991269623477627,-3.3376283507511397,-3.045489928127018,190,265,GOOGL,LNT,Information Technology,Utilities
-4.4148903150377325,0.0016841544456203661,-3.8994152987800637,-3.337789053220134,-3.04560144905752,342,406,PGR,TDG,Financials,Industrials
-4.414684147727928,0.0016854404091260987,-3.8986893394023285,-3.33738441306477,-3.0453206400435717,172,447,FIS,WEC,Information Technology,Utilities
-4.413305294930002,0.0016940644548480328,-3.897850247842016,-3.3369165849187805,-3.044995958309874,60,151,BEN,EQT,Financials,Energy
-4.413040455557106,0.0016957255816894108,-3.897850247842016,-3.3369165849187805,-3.044995958309874,434,453,VAR,WMT,Health Care,Consumer Staples
-4.412288609930418,0.0017004495620690683,-3.903398249833429,-3.340007252104905,-3.047140503991067,37,96,ANDV,CNC,Energy,Health Care
-4.4114357593668165,0.0017058229749279115,-3.899100849622964,-3.337613796181116,-3.0454798277141184,106,434,CRM,VAR,Information Technology,Health Care
-4.411028252122889,0.00170839605367466,-3.898015146616984,-3.3370085337665056,-3.045059774443549,265,278,LNT,MCHP,Utilities,Information Technology
-4.409121244619653,0.0017204852550012008,-3.901309799136509,-3.3388445336373587,-3.046333840060069,45,86,APTV,CI,Consumer Discretionary,Health Care
-4.40900817909484,0.0017212045073787114,-3.897850247842016,-3.3369165849187805,-3.044995958309874,191,223,GPC,IFF,Consumer Discretionary,Materials
-4.408751136106796,0.0017228406940625527,-3.897850247842016,-3.3369165849187805,-3.044995958309874,262,275,LLY,MAS,Health Care,Industrials
-4.408127059830765,0.0017268192162851448,-3.8981817309425217,-3.3371014170346927,-3.045124238175758,130,216,DLTR,HSIC,Consumer Discretionary,Health Care
-4.406540776741218,0.0017369703103131849,-3.897850247842016,-3.3369165849187805,-3.044995958309874,265,266,LNT,LOW,Utilities,Consumer Discretionary
-4.405755965221182,0.001742013019882911,-3.898175383266733,-3.3370978778293483,-3.045121781879747,223,365,IFF,RE,Materials,Financials
-4.405566676741297,0.0017432313032238298,-3.897850247842016,-3.3369165849187805,-3.044995958309874,249,356,KMB,PSA,Consumer Staples,Real Estate
-4.404132080584115,0.0017524902933975207,-3.897850247842016,-3.3369165849187805,-3.044995958309874,392,427,SPGI,UNH,Financials,Health Care
-4.403679946546878,0.0017554178521677316,-3.897850247842016,-3.3369165849187805,-3.044995958309874,88,449,CL,WHR,Consumer Staples,Consumer Discretionary
-4.40360304556052,0.0017559162362043787,-3.89797453720704,-3.3369858901403697,-3.045044058956916,101,379,COO,SBUX,Health Care,Consumer Discretionary
-4.403199879862341,0.0017585312450792057,-3.898188404303276,-3.3371051378201186,-3.045126820491378,113,459,CTXS,XEL,Information Technology,Utilities
-4.40294122142058,0.0017602108565444765,-3.8980484588602065,-3.3370271082816787,-3.045072665780294,274,312,MAR,NI,Consumer Discretionary,Utilities
-4.40270980151814,0.0017617148557672467,-3.898687031887025,-3.337383126720481,-3.045319747328257,143,281,EFX,MDLZ,Industrials,Consumer Staples
-4.402312552764511,0.0017642993603456886,-3.8981477814105245,-3.3370824880665775,-3.0451111009881777,59,133,BDX,DRI,Health Care,Consumer Discretionary
-4.401853426256947,0.0017672908282929387,-3.898188404303276,-3.3371051378201186,-3.045126820491378,113,374,CTXS,ROP,Information Technology,Industrials
-4.401321756439036,0.0017707608415350037,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,188,200,GM,HBAN,Consumer Discretionary,Financials
-4.40062204119394,0.0017753372676459248,-3.897850247842016,-3.3369165849187805,-3.044995958309874,11,15,ADP,AEP,Information Technology,Utilities
-4.399899297509644,0.0017800758374982512,-3.8994152987800637,-3.337789053220134,-3.04560144905752,11,406,ADP,TDG,Information Technology,Industrials
-4.399751873974485,0.0017810438405253606,-3.8979547981864693,-3.3369748836327053,-3.0450364200268485,131,374,DOV,ROP,Industrials,Industrials
-4.399299826238527,0.0017840150954142894,-3.897850247842016,-3.3369165849187805,-3.044995958309874,110,342,CTAS,PGR,Industrials,Financials
-4.399109559633763,0.0017852670703457556,-3.897850247842016,-3.3369165849187805,-3.044995958309874,89,143,CLX,EFX,Consumer Staples,Industrials
-4.3985814541060595,0.0017887463376219414,-3.897850247842016,-3.3369165849187805,-3.044995958309874,203,459,HD,XEL,Consumer Discretionary,Utilities
-4.398013627532927,0.001792494317847858,-3.897850247842016,-3.3369165849187805,-3.044995958309874,143,210,EFX,HON,Industrials,Industrials
-4.397978417554684,0.0017927269637383907,-3.897850247842016,-3.3369165849187805,-3.044995958309874,343,351,PH,PNW,Industrials,Utilities
-4.397387804991907,0.0017966335496066258,-3.897850247842016,-3.3369165849187805,-3.044995958309874,152,165,ES,FAST,Utilities,Industrials
-4.396979586251205,0.0017993383153212643,-3.897850247842016,-3.3369165849187805,-3.044995958309874,135,191,DUK,GPC,Utilities,Consumer Discretionary
-4.39649465374066,0.0018025562814604366,-3.8983600586499496,-3.337200842044739,-3.045193241038667,35,131,AMT,DOV,Real Estate,Industrials
-4.395858008261336,0.0018067891116526327,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,188,283,GM,MET,Consumer Discretionary,Financials
-4.395122482825453,0.0018116908463587469,-3.897850247842016,-3.3369165849187805,-3.044995958309874,83,101,CHD,COO,Consumer Staples,Health Care
-4.39472145950678,0.0018143685679759597,-3.8983473517593157,-3.337193757639935,-3.045188324361215,14,427,AEE,UNH,Utilities,Health Care
-4.394028962736743,0.0018190011731291408,-3.897850247842016,-3.3369165849187805,-3.044995958309874,289,349,MMM,PNC,Industrials,Financials
-4.393865150060644,0.0018200986375658445,-3.897850247842016,-3.3369165849187805,-3.044995958309874,29,346,AMAT,PKI,Information Technology,Health Care
-4.3932351030200625,0.0018243253731125234,-3.8979547981864693,-3.3369748836327053,-3.0450364200268485,318,374,NSC,ROP,Industrials,Industrials
-4.391674310888578,0.0018348353767362157,-3.898410141651865,-3.33722876424254,-3.0452126193874003,140,379,EBAY,SBUX,Information Technology,Consumer Discretionary
-4.391105022170439,0.0018386827972550735,-3.8979098682389997,-3.3369498303390746,-3.045019032050543,72,367,CAG,REGN,Consumer Staples,Health Care
-4.39083546711359,0.0018405071401075234,-3.897850247842016,-3.3369165849187805,-3.044995958309874,87,227,CINF,INTC,Financials,Information Technology
-4.39063811122593,0.0018418439055265562,-3.898188404303276,-3.3371051378201186,-3.045126820491378,87,113,CINF,CTXS,Financials,Information Technology
-4.390008645867095,0.0018461135323697942,-3.8981361439532636,-3.3370759994105184,-3.0451065976861655,130,356,DLTR,PSA,Consumer Discretionary,Real Estate
-4.389807296160487,0.0018474812133240839,-3.897850247842016,-3.3369165849187805,-3.044995958309874,10,117,ADM,D,Consumer Staples,Utilities
-4.389520482714904,0.001849431035876783,-3.8981987931847404,-3.3371109302061943,-3.0451308405452826,233,424,IRM,UDR,Real Estate,Real Estate
-4.389428376629488,0.0018500575987970861,-3.903456199936552,-3.3400395028976786,-3.0471628766818637,11,460,ADP,XL,Information Technology,Financials
-4.389167849601404,0.0018518309324820716,-3.897941095132067,-3.3369672427436066,-3.0450311169548963,44,286,APH,MKC,Information Technology,Consumer Staples
-4.389110872878697,0.0018522189670258616,-3.8984009699035513,-3.3372236508606488,-3.045209070643761,77,152,CCI,ES,Real Estate,Utilities
-4.387975541218079,0.0018599667824515682,-3.897850247842016,-3.3369165849187805,-3.044995958309874,142,147,ED,EMR,Utilities,Industrials
-4.3878763530714595,0.0018606450959979747,-3.897850247842016,-3.3369165849187805,-3.044995958309874,199,289,HAS,MMM,Consumer Discretionary,Industrials
-4.387762168761859,0.0018614262473309103,-3.898015146616984,-3.3370085337665056,-3.045059774443549,277,278,MCD,MCHP,Consumer Discretionary,Information Technology
-4.387470685811424,0.0018634217042540289,-3.897850247842016,-3.3369165849187805,-3.044995958309874,141,197,ECL,GWW,Materials,Industrials
-4.387180151157946,0.0018654126441523572,-3.897850247842016,-3.3369165849187805,-3.044995958309874,204,462,HES,XOM,Energy,Energy
-4.386964503920733,0.0018668916807422088,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,188,340,GM,PFG,Consumer Discretionary,Financials
-4.386279863280379,0.0018715945655803222,-3.898516606674342,-3.337288118811728,-3.0452538119091113,152,430,ES,UPS,Utilities,Industrials
-4.3862662100677685,0.0018716884629397684,-3.8986865709519747,-3.33738286976814,-3.045319569004833,141,450,ECL,WLTW,Materials,Financials
-4.386183967306249,0.0018722541642688384,-3.89834436682816,-3.3371920934626003,-3.0451871693977464,86,431,CI,URI,Health Care,Industrials
-4.385882996146444,0.0018743257269386781,-3.89797453720704,-3.3369858901403697,-3.045044058956916,265,379,LNT,SBUX,Utilities,Consumer Discretionary
-4.385377932065467,0.0018778068253267853,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,83,441,CHD,VRTX,Consumer Staples,Health Care
-4.385210819617785,0.0018789599493641276,-3.8981987931847404,-3.3371109302061943,-3.0451308405452826,233,356,IRM,PSA,Real Estate,Real Estate
-4.384861427396307,0.0018813729791604503,-3.897850247842016,-3.3369165849187805,-3.044995958309874,10,463,ADM,XRAY,Consumer Staples,Health Care
-4.384689726065546,0.0018825598642371777,-3.897850247842016,-3.3369165849187805,-3.044995958309874,87,262,CINF,LLY,Financials,Health Care
-4.384684883535017,0.0018825933482880214,-3.8981817309425217,-3.3371014170346927,-3.045124238175758,144,216,EIX,HSIC,Utilities,Health Care
-4.3845280055528635,0.0018836783921052575,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,188,415,GM,TRV,Consumer Discretionary,Financials
-4.3843532590889245,0.001884887705959643,-3.897850247842016,-3.3369165849187805,-3.044995958309874,258,381,LEG,SEE,Consumer Discretionary,Materials
-4.383629697705471,0.0018899027025660407,-3.8999157545953262,-3.3380679401663658,-3.045794978565934,16,51,AES,AWK,Utilities,Utilities
-4.382557226789577,0.0018973587602463236,-3.898594214806654,-3.3373313841678867,-3.0452838381553535,149,313,EQIX,NKE,Real Estate,Consumer Discretionary
-4.38218218023437,0.0018999726004539084,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,203,441,HD,VRTX,Consumer Discretionary,Health Care
-4.382059851785904,0.001900825875418395,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,57,AEP,BAX,Utilities,Health Care
-4.3820263467094716,0.0019010596446487687,-3.897850247842016,-3.3369165849187805,-3.044995958309874,119,286,DE,MKC,Industrials,Consumer Staples
-4.381490444444941,0.0019048023297900901,-3.897850247842016,-3.3369165849187805,-3.044995958309874,9,453,ADI,WMT,Information Technology,Consumer Staples
-4.380804143996398,0.0019096053603917331,-3.8981414139838355,-3.337078937806219,-3.045108637012461,5,387,ABC,SNA,Health Care,Consumer Discretionary
-4.380662673785064,0.0019105968260933993,-3.8981361439532636,-3.3370759994105184,-3.0451065976861655,130,409,DLTR,TIF,Consumer Discretionary,Consumer Discretionary
-4.380141479702006,0.0019142536315360417,-3.8982738930901073,-3.3371528019957633,-3.0451599004569245,5,251,ABC,KMX,Health Care,Consumer Discretionary
-4.380009645657573,0.001915179634488802,-3.897850247842016,-3.3369165849187805,-3.044995958309874,33,101,AMGN,COO,Health Care,Health Care
-4.378937057624448,0.0019227289515779417,-3.8991603329411038,-3.3376469504771222,-3.04550283571742,129,140,DLR,EBAY,Real Estate,Information Technology
-4.378715108505384,0.0019242945631434017,-3.897850247842016,-3.3369165849187805,-3.044995958309874,144,244,EIX,K,Utilities,Consumer Staples
-4.377475487441566,0.0019330605139525948,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,429,CI,UNP,Health Care,Industrials
-4.377336636405184,0.0019340446984792302,-3.8982535466716985,-3.3371414580042753,-3.0451520275044786,316,376,NOV,RRC,Energy,Energy
-4.376758734806505,0.0019381458932203298,-3.8979547981864693,-3.3369748836327053,-3.0450364200268485,101,374,COO,ROP,Health Care,Industrials
-4.376715144640841,0.001938455566419628,-3.897850247842016,-3.3369165849187805,-3.044995958309874,415,435,TRV,VFC,Financials,Consumer Discretionary
-4.376160142029719,0.0019424024281335089,-3.8993520104355714,-3.3377537812697278,-3.0455769720073045,172,221,FIS,ICE,Information Technology,Financials
-4.37490649249964,0.00195134510787769,-3.8979098682389997,-3.3369498303390746,-3.045019032050543,54,143,AZO,EFX,Consumer Discretionary,Industrials
-4.374230986536393,0.0019561795169928398,-3.8980160533142936,-3.3370090393331684,-3.0450601253242686,75,238,CB,JBHT,Financials,Industrials
-4.373463750357188,0.001961683880965763,-3.898015146616984,-3.3370085337665056,-3.045059774443549,278,315,MCHP,NOC,Information Technology,Industrials
-4.373326500159658,0.001962670064512254,-3.8982738930901073,-3.3371528019957633,-3.0451599004569245,88,251,CL,KMX,Consumer Staples,Consumer Discretionary
-4.373225062358852,0.001963399220671533,-3.898188404303276,-3.3371051378201186,-3.045126820491378,113,145,CTXS,EL,Information Technology,Consumer Staples
-4.3715239584455485,0.001975664590543355,-3.8980503509027957,-3.3370281632558014,-3.0450733979666142,47,278,ATVI,MCHP,Information Technology,Information Technology
-4.371244203957108,0.001977688475643658,-3.897850247842016,-3.3369165849187805,-3.044995958309874,286,373,MKC,ROK,Consumer Staples,Industrials
-4.371225286669831,0.0019778254021911015,-3.8999157545953262,-3.3380679401663658,-3.045794978565934,51,123,AWK,DHI,Utilities,Consumer Discretionary
-4.371044129929173,0.0019791370906160383,-3.897850247842016,-3.3369165849187805,-3.044995958309874,349,415,PNC,TRV,Financials,Financials
-4.370961295831071,0.0019797371300468805,-3.897933317374792,-3.336962905812201,-3.045028106954304,62,350,BIIB,PNR,Health Care,Industrials
-4.370359180445557,0.0019841038459606475,-3.898175383266733,-3.3370978778293483,-3.045121781879747,349,365,PNC,RE,Financials,Financials
-4.369915455017994,0.001987327583772192,-3.8986449589286223,-3.3373596726030224,-3.045303470278411,24,124,ALGN,DHR,Health Care,Health Care
-4.369425880273165,0.0019908900571906614,-3.898516606674342,-3.337288118811728,-3.0452538119091113,101,430,COO,UPS,Health Care,Industrials
-4.368952705878224,0.0019943388146684837,-3.897850247842016,-3.3369165849187805,-3.044995958309874,375,447,ROST,WEC,Consumer Discretionary,Utilities
-4.3686504070124,0.0019965450343345267,-3.898518971855934,-3.337289437382144,-3.0452547270026775,0,301,A,MTD,Health Care,Health Care
-4.368373850695098,0.0019985653622857902,-3.897850247842016,-3.3369165849187805,-3.044995958309874,402,434,SYK,VAR,Health Care,Health Care
-4.3682764199852055,0.001999277574454403,-3.897850247842016,-3.3369165849187805,-3.044995958309874,6,267,ABT,LRCX,Health Care,Information Technology
-4.368100595466911,0.0020005634355665784,-3.897850247842016,-3.3369165849187805,-3.044995958309874,186,425,GIS,UHS,Consumer Staples,Health Care
-4.367813030211524,0.0020026681445466693,-3.8984655262897148,-3.337259641623474,-3.045234048571653,10,195,ADM,GS,Consumer Staples,Financials
-4.367232459809831,0.002006923632529417,-3.897850247842016,-3.3369165849187805,-3.044995958309874,10,88,ADM,CL,Consumer Staples,Consumer Staples
-4.366870256971831,0.002009582764502186,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,318,441,NSC,VRTX,Industrials,Health Care
-4.365894567259858,0.0020167620964743186,-3.897850247842016,-3.3369165849187805,-3.044995958309874,125,410,DIS,TJX,Consumer Discretionary,Consumer Discretionary
-4.365746189368148,0.002017855972225136,-3.897850247842016,-3.3369165849187805,-3.044995958309874,286,346,MKC,PKI,Consumer Staples,Health Care
-4.3654926116698585,0.0020197266777649383,-3.8993183362287933,-3.337735013590914,-3.0455639480792316,34,135,AMP,DUK,Financials,Utilities
-4.364411877663518,0.0020277175543053157,-3.8981361439532636,-3.3370759994105184,-3.0451065976861655,130,223,DLTR,IFF,Consumer Discretionary,Materials
-4.363354125511864,0.002035566861656877,-3.897850247842016,-3.3369165849187805,-3.044995958309874,101,238,COO,JBHT,Health Care,Industrials
-4.363290833748807,0.002036037425082401,-3.8988566026336873,-3.3374776525954566,-3.0453853472501637,102,457,COP,WYNN,Energy,Consumer Discretionary
-4.362748952211189,0.0020400703488690016,-3.897850247842016,-3.3369165849187805,-3.044995958309874,186,390,GIS,SO,Consumer Staples,Utilities
-4.362465574911777,0.0020421823149469305,-3.8995164271027365,-3.3378454125622516,-3.0456405594728113,73,201,CAH,HBI,Health Care,Consumer Discretionary
-4.3621425326562004,0.002044592368328202,-3.8981987931847404,-3.3371109302061943,-3.0451308405452826,48,233,AVB,IRM,Real Estate,Real Estate
-4.360979201764111,0.0020532932335828196,-3.898175383266733,-3.3370978778293483,-3.045121781879747,86,365,CI,RE,Health Care,Financials
-4.360415454892347,0.002057521975672862,-3.9005822614420187,-3.3384392850906908,-3.0460526549219455,98,269,COF,LYB,Financials,Materials
-4.36037215493363,0.002057847107961317,-3.8985380890499317,-3.33730009502917,-3.04526212344888,227,345,INTC,PKG,Information Technology,Materials
-4.35919694836807,0.002066689737667194,-3.8993520104355714,-3.3377537812697278,-3.0455769720073045,221,227,ICE,INTC,Financials,Information Technology
-4.359041723884526,0.002067860324135971,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,57,441,BAX,VRTX,Health Care,Health Care
-4.358629477246629,0.0020709721607302285,-3.898577815173127,-3.337322241720124,-3.0452774932946096,234,440,ISRG,VRSN,Health Care,Information Technology
-4.358224837409857,0.0020740307952435916,-3.897850247842016,-3.3369165849187805,-3.044995958309874,215,409,HRL,TIF,Consumer Staples,Consumer Discretionary
-4.358117619969092,0.0020748419427290246,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,409,AEP,TIF,Utilities,Consumer Discretionary
-4.3574636920107475,0.00207979556227815,-3.897850247842016,-3.3369165849187805,-3.044995958309874,179,409,FMC,TIF,Materials,Consumer Discretionary
-4.357179461935317,0.0020819520685282176,-3.8986405285801844,-3.3373572028273735,-3.0453017562619955,14,192,AEE,GPN,Utilities,Information Technology
-4.356849298214657,0.0020844596818239813,-3.897850247842016,-3.3369165849187805,-3.044995958309874,334,414,PCAR,TROW,Industrials,Financials
-4.356298419923349,0.0020886498636840446,-3.8982738930901073,-3.3371528019957633,-3.0451599004569245,142,251,ED,KMX,Utilities,Consumer Discretionary
-4.3562163086846555,0.0020892750994326395,-3.9015340419065505,-3.338969418981151,-3.0464204892491686,357,364,PSX,RCL,Energy,Consumer Discretionary
-4.356153629868241,0.0020897524837210626,-3.897850247842016,-3.3369165849187805,-3.044995958309874,6,13,ABT,ADSK,Health Care,Information Technology
-4.355727075114959,0.0020930039613067043,-3.897850247842016,-3.3369165849187805,-3.044995958309874,219,236,HUM,ITW,Health Care,Industrials
-4.355569924189848,0.002094203048358128,-3.897850247842016,-3.3369165849187805,-3.044995958309874,199,370,HAS,RJF,Consumer Discretionary,Financials
-4.355462376568545,0.002095024020788368,-3.899887309145208,-3.3380520898105295,-3.0457839796685255,245,348,KEY,PM,Financials,Consumer Staples
-4.3553336736969275,0.0020960068750839264,-3.897850247842016,-3.3369165849187805,-3.044995958309874,25,291,ALK,MO,Industrials,Consumer Staples
-4.354945061807782,0.0020989771463024364,-3.897850247842016,-3.3369165849187805,-3.044995958309874,290,373,MNST,ROK,Consumer Staples,Industrials
-4.354903840705749,0.002099292439468508,-3.897850247842016,-3.3369165849187805,-3.044995958309874,299,302,MSI,MU,Information Technology,Information Technology
-4.3548006391685,0.0021000820027604382,-3.897850247842016,-3.3369165849187805,-3.044995958309874,83,165,CHD,FAST,Consumer Staples,Industrials
-4.354462866047047,0.0021026681246232304,-3.898516606674342,-3.337288118811728,-3.0452538119091113,260,430,LH,UPS,Health Care,Industrials
-4.354214469203718,0.0021045718285435154,-3.8993520104355714,-3.3377537812697278,-3.0455769720073045,15,221,AEP,ICE,Utilities,Financials
-4.353714028824856,0.0021084120322996465,-3.897850247842016,-3.3369165849187805,-3.044995958309874,219,313,HUM,NKE,Health Care,Consumer Discretionary
-4.353009489836093,0.0021138294155544544,-3.897850247842016,-3.3369165849187805,-3.044995958309874,236,265,ITW,LNT,Industrials,Utilities
-4.352810798154911,0.0021153595358120157,-3.8987456919547063,-3.337415826954431,-3.0453424410414778,96,402,CNC,SYK,Health Care,Health Care
-4.352387315626231,0.002118624188347783,-3.898516606674342,-3.337288118811728,-3.0452538119091113,290,430,MNST,UPS,Consumer Staples,Industrials
-4.351780435855658,0.002123310794959017,-3.897850247842016,-3.3369165849187805,-3.044995958309874,103,156,COST,ETN,Consumer Staples,Industrials
-4.351753263391574,0.002123520857650796,-3.898872166117121,-3.337486328052216,-3.045391367873855,92,107,CME,CSCO,Financials,Information Technology
-4.351680510584925,0.0021240833839062624,-3.8986893394023285,-3.33738441306477,-3.0453206400435717,172,374,FIS,ROP,Information Technology,Industrials
-4.351340721001803,0.0021267124716462566,-3.897850247842016,-3.3369165849187805,-3.044995958309874,409,410,TIF,TJX,Consumer Discretionary,Consumer Discretionary
-4.350781841513532,0.0021310432994975353,-3.898087908318904,-3.337049104552466,-3.0450879318820983,154,191,ESS,GPC,Real Estate,Consumer Discretionary
-4.350378497324468,0.0021341739358680164,-3.8980522474018753,-3.3370292207140855,-3.045074131876903,225,449,INCY,WHR,Health Care,Consumer Discretionary
-4.349973169223697,0.002137324259629209,-3.8981414139838355,-3.337078937806219,-3.045108637012461,5,72,ABC,CAG,Health Care,Consumer Staples
-4.349709650414332,0.0021393747105062514,-3.9015340419065505,-3.338969418981151,-3.0464204892491686,98,357,COF,PSX,Financials,Energy
-4.349356344574992,0.002142126655589229,-3.898015146616984,-3.3370085337665056,-3.045059774443549,101,278,COO,MCHP,Health Care,Information Technology
-4.3490318443697005,0.0021446571166607313,-3.897850247842016,-3.3369165849187805,-3.044995958309874,286,427,MKC,UNH,Consumer Staples,Health Care
-4.348858485751612,0.0021460101054584955,-3.897850247842016,-3.3369165849187805,-3.044995958309874,308,346,NEE,PKI,Utilities,Health Care
-4.348229992480553,0.0021509218504508604,-3.898594214806654,-3.3373313841678867,-3.0452838381553535,38,149,ANSS,EQIX,Information Technology,Real Estate
-4.347897486132358,0.0021535246318071396,-3.897850247842016,-3.3369165849187805,-3.044995958309874,215,415,HRL,TRV,Consumer Staples,Financials
-4.347551794105777,0.002156233718464299,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,375,AEP,ROST,Utilities,Consumer Discretionary
-4.347514375754476,0.0021565271442009625,-3.897850247842016,-3.3369165849187805,-3.044995958309874,399,410,SWK,TJX,Consumer Discretionary,Consumer Discretionary
-4.3474864714311865,0.002156745987270436,-3.897850247842016,-3.3369165849187805,-3.044995958309874,83,119,CHD,DE,Consumer Staples,Industrials
-4.347084714301641,0.002159899096171901,-3.897933317374792,-3.336962905812201,-3.045028106954304,62,356,BIIB,PSA,Health Care,Real Estate
-4.346765147196472,0.0021624101996634655,-3.897850247842016,-3.3369165849187805,-3.044995958309874,236,266,ITW,LOW,Industrials,Consumer Discretionary
-4.346465023899071,0.0021647709773835798,-3.897850247842016,-3.3369165849187805,-3.044995958309874,186,191,GIS,GPC,Consumer Staples,Consumer Discretionary
-4.346258196302266,0.0021663992768948767,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,188,355,GM,PRU,Consumer Discretionary,Financials
-4.346076694264909,0.0021678291287368576,-3.897850247842016,-3.3369165849187805,-3.044995958309874,152,346,ES,PKI,Utilities,Health Care
-4.345295631352595,0.0021739922238424424,-3.898594214806654,-3.3373313841678867,-3.0452838381553535,149,341,EQIX,PG,Real Estate,Consumer Staples
-4.3446561466859945,0.002179050243848087,-3.8986865709519747,-3.33738286976814,-3.045319569004833,434,450,VAR,WLTW,Health Care,Financials
-4.344649923893764,0.0021790995166418325,-3.897850247842016,-3.3369165849187805,-3.044995958309874,72,186,CAG,GIS,Consumer Staples,Consumer Staples
-4.344453507695445,0.002180655293007389,-3.897850247842016,-3.3369165849187805,-3.044995958309874,80,258,CERN,LEG,Health Care,Consumer Discretionary
-4.341211254399363,0.0022064855684692667,-3.897941095132067,-3.3369672427436066,-3.0450311169548963,44,441,APH,VRTX,Information Technology,Health Care
-4.340936613289793,0.0022086865259118163,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,141,441,ECL,VRTX,Materials,Health Care
-4.34073017155066,0.002210342274848939,-3.8994152987800637,-3.337789053220134,-3.04560144905752,57,406,BAX,TDG,Health Care,Industrials
-4.340367038145116,0.0022132575435033527,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,356,CI,PSA,Health Care,Real Estate
-4.340238405655934,0.0022142910700680175,-3.897850247842016,-3.3369165849187805,-3.044995958309874,18,403,AFL,SYY,Financials,Consumer Staples
-4.340234781933949,0.002214320192140475,-3.8980522474018753,-3.3370292207140855,-3.045074131876903,225,312,INCY,NI,Health Care,Utilities
-4.3398660304516925,0.002217285520075207,-3.897850247842016,-3.3369165849187805,-3.044995958309874,142,191,ED,GPC,Utilities,Consumer Discretionary
-4.339789653317673,0.0022179001685907304,-3.898730741670605,-3.337407492937369,-3.045336657308084,39,419,ANTM,TXN,Health Care,Information Technology
-4.33930770004536,0.002221782347145118,-3.897850247842016,-3.3369165849187805,-3.044995958309874,402,403,SYK,SYY,Health Care,Consumer Staples
-4.338855286108954,0.002225432303409247,-3.8991269623477627,-3.3376283507511397,-3.045489928127018,95,190,CMS,GOOGL,Utilities,Information Technology
-4.338689862070251,0.0022267682853733227,-3.8994152987800637,-3.337789053220134,-3.04560144905752,95,406,CMS,TDG,Utilities,Industrials
-4.338518511723632,0.002228152911135648,-3.89797453720704,-3.3369858901403697,-3.045044058956916,379,410,SBUX,TJX,Consumer Discretionary,Consumer Discretionary
-4.338174896073477,0.002230931956643501,-3.8987408480056724,-3.3374131267059677,-3.0453405670939855,2,62,AAP,BIIB,Consumer Discretionary,Health Care
